Airlines,Flight Date,COVID Phase,Departure delay (Minutes),Delay Carrier (Minutes)_Dep,Delay Weather (Minutes)_Dep,Delay National Aviation System (Minutes)_Dep,Delay Security (Minutes)_Dep,Delay Late Aircraft Arrival (Minutes)_Dep,Total Flights_Dep,Cancelled Flights,Cancellation Rate (%),Arrival Delay (Minutes),Delay Carrier (Minutes)_Arr,Delay Weather (Minutes)_Arr,Delay National Aviation System (Minutes)_Arr,Delay Security (Minutes)_Arr,Delay Late Aircraft Arrival (Minutes)_Arr,Total Flights_Arr
Alaska Airlines,2018-06-09,Pre-COVID,10.0,0,0,0,0,0,2,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-06-10,Pre-COVID,-0.5,0,0,20,0,0,2,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-06-11,Pre-COVID,-8.5,0,0,0,0,0,2,0.0,0.0,-11.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-06-12,Pre-COVID,-4.0,0,0,0,0,0,2,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-06-13,Pre-COVID,-1.0,0,0,0,0,0,2,0.0,0.0,-6.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-06-14,Pre-COVID,-2.5,0,0,0,0,0,2,0.0,0.0,-15.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-06-15,Pre-COVID,43.5,0,0,107,0,0,2,0.0,0.0,16.5,0.0,0.0,33.0,0.0,0.0,2.0
Alaska Airlines,2018-06-16,Pre-COVID,70.5,43,0,0,0,80,2,0.0,0.0,36.0,88.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-06-17,Pre-COVID,-2.0,0,0,0,0,0,1,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-06-18,Pre-COVID,1.3333333333333333,0,0,19,0,0,3,0.0,0.0,10.0,0.0,0.0,33.0,0.0,0.0,3.0
Alaska Airlines,2018-06-19,Pre-COVID,-5.333333333333333,0,0,45,0,0,3,0.0,0.0,-1.6666666666666667,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-06-20,Pre-COVID,3.0,0,0,0,0,0,3,0.0,0.0,-3.3333333333333335,29.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-06-21,Pre-COVID,-6.666666666666667,0,0,0,0,0,3,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-06-22,Pre-COVID,25.0,43,0,0,0,15,3,0.0,0.0,4.666666666666667,19.0,0.0,14.0,0.0,0.0,3.0
Alaska Airlines,2018-06-23,Pre-COVID,72.66666666666667,194,0,0,0,0,3,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-06-24,Pre-COVID,-6.333333333333333,0,0,0,0,0,3,0.0,0.0,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-06-25,Pre-COVID,3.3333333333333335,0,0,0,0,0,3,0.0,0.0,0.3333333333333333,15.0,0.0,6.0,0.0,0.0,3.0
Alaska Airlines,2018-06-26,Pre-COVID,7.0,0,0,50,0,0,3,0.0,0.0,14.333333333333334,0.0,0.0,8.0,0.0,34.0,3.0
Alaska Airlines,2018-06-27,Pre-COVID,31.0,0,59,18,0,0,3,0.0,0.0,7.333333333333333,19.0,0.0,23.0,0.0,21.0,3.0
Alaska Airlines,2018-06-28,Pre-COVID,15.666666666666666,0,0,0,0,39,3,0.0,0.0,29.666666666666668,12.0,0.0,44.0,0.0,33.0,3.0
Alaska Airlines,2018-06-29,Pre-COVID,-5.666666666666667,0,0,0,0,0,3,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-06-30,Pre-COVID,2.0,0,0,0,0,0,3,0.0,0.0,9.666666666666666,21.0,0.0,23.0,0.0,0.0,3.0
Alaska Airlines,2018-07-01,Pre-COVID,-8.666666666666666,0,0,0,0,0,3,0.0,0.0,-11.333333333333334,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-02,Pre-COVID,15.666666666666666,0,0,26,0,0,3,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-03,Pre-COVID,-3.3333333333333335,0,0,0,0,0,3,0.0,0.0,-1.6666666666666667,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-04,Pre-COVID,22.666666666666668,19,0,0,0,0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-05,Pre-COVID,-4.0,0,0,0,0,0,3,0.0,0.0,-6.666666666666667,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-06,Pre-COVID,1.0,0,0,15,0,0,3,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-07,Pre-COVID,-8.666666666666666,0,0,0,0,0,3,0.0,0.0,-6.333333333333333,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-08,Pre-COVID,-4.333333333333333,0,0,0,0,0,3,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-09,Pre-COVID,-10.0,0,0,0,0,0,3,0.0,0.0,-7.666666666666667,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-10,Pre-COVID,1.3333333333333333,0,0,0,0,0,3,0.0,0.0,1.0,9.0,0.0,23.0,0.0,0.0,3.0
Alaska Airlines,2018-07-11,Pre-COVID,3.6666666666666665,0,0,0,0,0,3,0.0,0.0,5.0,0.0,0.0,16.0,0.0,0.0,3.0
Alaska Airlines,2018-07-12,Pre-COVID,8.666666666666666,0,0,0,0,0,3,0.0,0.0,13.666666666666666,0.0,0.0,44.0,8.0,0.0,3.0
Alaska Airlines,2018-07-13,Pre-COVID,-3.0,0,0,0,0,0,3,0.0,0.0,9.0,0.0,0.0,21.0,0.0,0.0,3.0
Alaska Airlines,2018-07-14,Pre-COVID,-8.333333333333334,0,0,0,0,0,3,0.0,0.0,1.3333333333333333,0.0,0.0,16.0,0.0,0.0,3.0
Alaska Airlines,2018-07-15,Pre-COVID,44.666666666666664,32,0,0,0,49,3,0.0,0.0,38.666666666666664,26.0,0.0,49.0,0.0,44.0,3.0
Alaska Airlines,2018-07-16,Pre-COVID,3.3333333333333335,0,0,0,0,0,3,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,21.0,3.0
Alaska Airlines,2018-07-17,Pre-COVID,22.333333333333332,28,0,0,0,0,3,0.0,0.0,28.333333333333332,88.0,0.0,4.0,0.0,0.0,3.0
Alaska Airlines,2018-07-18,Pre-COVID,-1.3333333333333333,0,0,0,0,0,3,0.0,0.0,-24.666666666666668,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-19,Pre-COVID,-1.3333333333333333,0,0,0,0,0,3,0.0,0.0,-10.333333333333334,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-20,Pre-COVID,13.333333333333334,0,0,16,0,18,3,0.0,0.0,-3.6666666666666665,52.0,0.0,13.0,0.0,0.0,3.0
Alaska Airlines,2018-07-21,Pre-COVID,14.0,27,0,0,0,0,3,0.0,0.0,6.0,2.0,0.0,0.0,0.0,38.0,3.0
Alaska Airlines,2018-07-22,Pre-COVID,10.333333333333334,0,0,0,0,0,3,0.0,0.0,-6.0,23.0,0.0,5.0,0.0,0.0,3.0
Alaska Airlines,2018-07-23,Pre-COVID,-6.333333333333333,0,0,0,0,0,3,1.0,33.33333333333333,-13.0,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-24,Pre-COVID,-1.0,0,0,0,0,0,3,0.0,0.0,-1.6666666666666667,0.0,0.0,0.0,29.0,0.0,3.0
Alaska Airlines,2018-07-25,Pre-COVID,-5.666666666666667,0,0,0,0,0,3,0.0,0.0,-11.333333333333334,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-26,Pre-COVID,-5.0,0,0,0,0,0,3,0.0,0.0,-14.666666666666666,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-27,Pre-COVID,2.3333333333333335,0,0,0,0,0,3,0.0,0.0,2.3333333333333335,3.0,0.0,4.0,0.0,26.0,3.0
Alaska Airlines,2018-07-28,Pre-COVID,0.6666666666666666,0,0,0,0,0,3,0.0,0.0,-23.0,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-29,Pre-COVID,-5.333333333333333,0,0,15,0,0,3,0.0,0.0,-3.3333333333333335,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-07-30,Pre-COVID,-2.0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,3.0
Alaska Airlines,2018-07-31,Pre-COVID,10.0,0,0,0,0,0,3,0.0,0.0,-12.333333333333334,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-01,Pre-COVID,-0.6666666666666666,0,0,0,0,0,3,0.0,0.0,-8.666666666666666,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-02,Pre-COVID,12.666666666666666,0,0,49,0,0,3,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,37.0,3.0
Alaska Airlines,2018-08-03,Pre-COVID,5.0,0,0,0,0,0,3,0.0,0.0,16.0,0.0,0.0,15.0,0.0,47.0,3.0
Alaska Airlines,2018-08-04,Pre-COVID,-5.666666666666667,0,0,15,0,0,3,0.0,0.0,2.3333333333333335,20.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-05,Pre-COVID,34.666666666666664,61,22,15,0,0,3,0.0,0.0,26.0,9.0,0.0,0.0,0.0,82.0,3.0
Alaska Airlines,2018-08-06,Pre-COVID,-10.0,0,0,0,0,0,3,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-07,Pre-COVID,68.66666666666667,76,0,36,0,80,3,0.0,0.0,35.666666666666664,81.0,0.0,24.0,0.0,0.0,3.0
Alaska Airlines,2018-08-08,Pre-COVID,27.0,0,0,75,0,0,3,0.0,0.0,10.0,17.0,0.0,10.0,0.0,23.0,3.0
Alaska Airlines,2018-08-09,Pre-COVID,-4.666666666666667,0,0,0,0,0,3,0.0,0.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-10,Pre-COVID,5.666666666666667,0,0,0,0,29,3,0.0,0.0,16.333333333333332,12.0,0.0,14.0,0.0,16.0,3.0
Alaska Airlines,2018-08-11,Pre-COVID,-1.6666666666666667,0,0,0,0,0,3,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-12,Pre-COVID,21.333333333333332,0,0,0,0,38,3,0.0,0.0,23.333333333333332,45.0,0.0,32.0,0.0,0.0,3.0
Alaska Airlines,2018-08-13,Pre-COVID,11.333333333333334,0,0,0,0,0,3,0.0,0.0,-0.3333333333333333,0.0,0.0,31.0,0.0,0.0,3.0
Alaska Airlines,2018-08-14,Pre-COVID,-4.666666666666667,0,0,0,0,0,3,0.0,0.0,2.3333333333333335,0.0,0.0,16.0,0.0,0.0,3.0
Alaska Airlines,2018-08-15,Pre-COVID,-0.3333333333333333,0,0,0,0,0,3,0.0,0.0,5.0,0.0,0.0,8.0,0.0,25.0,3.0
Alaska Airlines,2018-08-16,Pre-COVID,10.333333333333334,0,0,0,0,0,3,0.0,0.0,13.0,32.0,0.0,9.0,0.0,0.0,3.0
Alaska Airlines,2018-08-17,Pre-COVID,-6.333333333333333,0,0,0,0,0,3,0.0,0.0,-5.666666666666667,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-18,Pre-COVID,103.66666666666667,319,0,4,0,0,3,0.0,0.0,-5.666666666666667,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-19,Pre-COVID,34.666666666666664,62,0,0,0,0,3,0.0,0.0,20.0,0.0,0.0,65.0,0.0,0.0,3.0
Alaska Airlines,2018-08-20,Pre-COVID,0.6666666666666666,0,0,30,0,0,3,0.0,0.0,0.3333333333333333,0.0,0.0,10.0,0.0,27.0,3.0
Alaska Airlines,2018-08-21,Pre-COVID,30.666666666666668,70,0,41,0,0,3,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-22,Pre-COVID,-11.333333333333334,0,0,0,0,0,3,0.0,0.0,-12.666666666666666,0.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-23,Pre-COVID,28.0,13,0,58,0,0,3,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-24,Pre-COVID,35.0,0,0,88,0,0,3,0.0,0.0,6.666666666666667,43.0,0.0,0.0,0.0,0.0,3.0
Alaska Airlines,2018-08-25,Pre-COVID,-1.3333333333333333,0,0,0,0,0,3,0.0,0.0,-0.5,19.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-08-26,Pre-COVID,43.5,63,0,0,0,0,2,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-08-27,Pre-COVID,1.5,0,0,17,0,0,2,0.0,0.0,-2.0,9.0,0.0,10.0,0.0,0.0,2.0
Alaska Airlines,2018-08-28,Pre-COVID,-3.5,0,0,0,0,0,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-08-29,Pre-COVID,58.5,16,0,9,0,87,2,0.0,0.0,65.5,12.0,0.0,4.0,0.0,103.0,2.0
Alaska Airlines,2018-08-30,Pre-COVID,-4.0,0,0,0,0,0,2,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-08-31,Pre-COVID,-1.5,0,0,0,0,0,2,0.0,0.0,2.0,0.0,0.0,9.0,0.0,13.0,2.0
Alaska Airlines,2018-09-01,Pre-COVID,-8.0,0,0,0,0,0,2,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-02,Pre-COVID,-9.0,0,0,0,0,0,2,0.0,0.0,-17.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-03,Pre-COVID,34.5,0,0,0,0,27,2,0.0,0.0,43.5,17.0,0.0,58.0,0.0,0.0,2.0
Alaska Airlines,2018-09-04,Pre-COVID,-2.0,0,0,0,0,0,2,0.0,0.0,-4.5,18.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-05,Pre-COVID,-6.0,0,0,0,0,0,2,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-06,Pre-COVID,4.0,0,0,0,0,0,2,0.0,0.0,16.0,0.0,0.0,24.0,0.0,0.0,2.0
Alaska Airlines,2018-09-07,Pre-COVID,-9.5,0,0,0,0,0,2,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-08,Pre-COVID,-7.0,0,0,0,0,0,2,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-09,Pre-COVID,-2.5,0,0,0,0,0,2,0.0,0.0,-14.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-10,Pre-COVID,-7.0,0,0,0,0,0,2,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-11,Pre-COVID,-4.5,0,0,0,0,0,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-12,Pre-COVID,-10.0,0,0,0,0,0,2,0.0,0.0,-11.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-13,Pre-COVID,-12.5,0,0,0,0,0,2,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-14,Pre-COVID,-8.5,0,0,0,0,0,2,0.0,0.0,-14.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-15,Pre-COVID,-5.5,0,0,0,0,0,2,0.0,0.0,-12.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-16,Pre-COVID,50.5,68,0,0,0,0,2,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-17,Pre-COVID,-7.5,0,0,0,0,0,2,0.0,0.0,-16.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-18,Pre-COVID,-5.0,0,0,0,0,0,2,0.0,0.0,-27.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-19,Pre-COVID,18.0,0,0,0,0,0,2,0.0,0.0,12.0,0.0,0.0,56.0,0.0,0.0,2.0
Alaska Airlines,2018-09-20,Pre-COVID,-1.5,0,0,0,0,0,2,0.0,0.0,5.0,0.0,0.0,18.0,0.0,0.0,2.0
Alaska Airlines,2018-09-21,Pre-COVID,-1.0,0,0,45,0,0,2,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-22,Pre-COVID,5.0,0,0,0,0,0,2,0.0,0.0,9.0,30.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-23,Pre-COVID,12.0,0,0,0,0,22,2,0.0,0.0,6.5,0.0,0.0,5.0,0.0,40.0,2.0
Alaska Airlines,2018-09-24,Pre-COVID,-2.5,0,0,0,0,0,2,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-25,Pre-COVID,7.5,0,0,0,0,0,2,0.0,0.0,-4.5,0.0,0.0,24.0,0.0,0.0,2.0
Alaska Airlines,2018-09-26,Pre-COVID,29.5,0,0,0,0,56,2,0.0,0.0,31.0,0.0,0.0,6.0,0.0,69.0,2.0
Alaska Airlines,2018-09-27,Pre-COVID,-7.5,0,0,0,0,0,2,0.0,0.0,-13.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-09-28,Pre-COVID,14.0,0,0,0,0,19,2,0.0,0.0,9.0,0.0,0.0,0.0,0.0,55.0,2.0
Alaska Airlines,2018-09-29,Pre-COVID,90.5,0,0,168,0,0,2,0.0,0.0,-5.5,15.0,0.0,4.0,0.0,0.0,2.0
Alaska Airlines,2018-09-30,Pre-COVID,0.5,0,0,0,0,0,2,0.0,0.0,-6.5,0.0,0.0,0.0,0.0,17.0,2.0
Alaska Airlines,2018-10-01,Pre-COVID,6.5,18,0,20,0,0,2,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-02,Pre-COVID,-5.0,0,0,0,0,0,2,0.0,0.0,-23.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-03,Pre-COVID,-1.5,0,0,0,0,0,2,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-04,Pre-COVID,1.5,0,0,0,0,0,2,0.0,0.0,-13.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-05,Pre-COVID,-10.5,0,0,0,0,0,2,0.0,0.0,-12.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-06,Pre-COVID,-6.0,0,0,0,0,0,2,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-07,Pre-COVID,68.5,69,0,0,0,33,2,0.0,0.0,22.5,35.0,0.0,21.0,0.0,0.0,2.0
Alaska Airlines,2018-10-08,Pre-COVID,38.0,0,0,0,0,67,2,0.0,0.0,40.0,0.0,0.0,84.0,0.0,0.0,2.0
Alaska Airlines,2018-10-09,Pre-COVID,14.0,0,0,0,0,0,2,0.0,0.0,21.0,17.0,0.0,21.0,0.0,0.0,2.0
Alaska Airlines,2018-10-10,Pre-COVID,5.5,0,0,0,0,0,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-11,Pre-COVID,35.0,0,0,0,0,68,2,0.0,0.0,30.0,0.0,0.0,13.0,0.0,73.0,2.0
Alaska Airlines,2018-10-12,Pre-COVID,-15.0,0,0,0,0,0,2,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-13,Pre-COVID,8.5,19,0,0,0,0,2,0.0,0.0,-6.5,0.0,0.0,0.0,0.0,17.0,2.0
Alaska Airlines,2018-10-14,Pre-COVID,26.5,4,0,0,0,51,2,0.0,0.0,20.0,59.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-15,Pre-COVID,-8.0,0,0,0,0,0,2,0.0,0.0,-12.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-16,Pre-COVID,-4.0,0,0,0,0,0,2,0.0,0.0,-11.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-17,Pre-COVID,-8.5,0,0,0,0,0,2,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-18,Pre-COVID,-3.5,0,0,0,0,0,2,0.0,0.0,-25.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-19,Pre-COVID,38.5,0,0,0,0,61,2,0.0,0.0,55.0,0.0,0.0,0.0,0.0,109.0,2.0
Alaska Airlines,2018-10-20,Pre-COVID,-9.5,0,0,0,0,0,2,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-21,Pre-COVID,29.0,0,0,0,0,37,2,0.0,0.0,40.5,0.0,0.0,12.0,0.0,65.0,2.0
Alaska Airlines,2018-10-22,Pre-COVID,24.0,0,0,70,0,0,2,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-23,Pre-COVID,4.5,0,0,0,0,0,2,0.0,0.0,5.5,27.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-24,Pre-COVID,-7.5,0,0,0,0,0,2,0.0,0.0,-23.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-25,Pre-COVID,7.5,0,0,0,0,16,2,0.0,0.0,6.0,39.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-26,Pre-COVID,2.0,0,0,0,0,0,2,0.0,0.0,-26.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-27,Pre-COVID,-11.0,0,0,0,0,0,2,0.0,0.0,-37.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-28,Pre-COVID,-9.0,0,0,18,0,0,2,0.0,0.0,-26.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-29,Pre-COVID,87.0,163,0,0,0,0,2,0.0,0.0,-34.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-30,Pre-COVID,-3.0,0,0,0,0,0,2,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-10-31,Pre-COVID,-7.0,0,0,0,0,0,1,0.0,0.0,-37.0,0.0,0.0,0.0,0.0,0.0,1.0
Alaska Airlines,2018-11-01,Pre-COVID,-2.0,0,0,0,0,0,2,0.0,0.0,-6.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-02,Pre-COVID,-7.0,0,0,0,0,0,2,0.0,0.0,-31.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-03,Pre-COVID,55.0,0,0,0,0,77,2,0.0,0.0,38.5,110.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-04,Pre-COVID,-7.0,0,0,0,0,0,2,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-05,Pre-COVID,-6.0,0,0,0,0,0,2,0.0,0.0,-21.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-06,Pre-COVID,-8.5,0,0,0,0,0,2,0.0,0.0,-43.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-07,Pre-COVID,-13.0,0,0,0,0,0,2,0.0,0.0,-21.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-08,Pre-COVID,25.0,0,0,60,0,0,2,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-09,Pre-COVID,41.0,0,0,71,0,0,2,0.0,0.0,-14.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-10,Pre-COVID,15.0,22,0,0,0,0,2,0.0,0.0,7.5,5.0,0.0,6.0,0.0,11.0,2.0
Alaska Airlines,2018-11-11,Pre-COVID,42.5,0,0,66,0,0,2,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-12,Pre-COVID,78.5,0,0,0,0,135,2,0.0,0.0,67.5,155.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-13,Pre-COVID,27.0,0,0,30,0,0,2,0.0,0.0,-0.5,17.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-14,Pre-COVID,30.0,0,0,0,0,0,2,0.0,0.0,25.5,13.0,0.0,38.0,0.0,0.0,2.0
Alaska Airlines,2018-11-15,Pre-COVID,33.5,0,0,101,0,0,2,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-16,Pre-COVID,40.5,0,0,85,0,0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,2.0
Alaska Airlines,2018-11-17,Pre-COVID,-11.5,0,0,0,0,0,2,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-18,Pre-COVID,27.5,0,0,18,0,0,2,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-19,Pre-COVID,32.0,0,0,37,0,0,2,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-20,Pre-COVID,174.0,0,0,0,0,281,2,0.0,0.0,173.5,52.0,0.0,13.0,0.0,282.0,2.0
Alaska Airlines,2018-11-21,Pre-COVID,34.5,0,0,57,0,0,2,0.0,0.0,9.0,0.0,0.0,23.0,0.0,0.0,2.0
Alaska Airlines,2018-11-22,Pre-COVID,-9.0,0,0,0,0,0,1,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,1.0
Alaska Airlines,2018-11-23,Pre-COVID,2.5,0,0,0,0,0,2,0.0,0.0,-2.0,0.0,0.0,21.0,0.0,0.0,2.0
Alaska Airlines,2018-11-24,Pre-COVID,-3.0,0,0,0,0,0,2,0.0,0.0,-3.5,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-25,Pre-COVID,5.5,11,0,15,0,12,2,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,15.0,2.0
Alaska Airlines,2018-11-26,Pre-COVID,42.0,0,0,69,0,0,2,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska Airlines,2018-11-27,Pre-COVID,27.5,0,0,49,0,0,2,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
